,Supply_ID,mean_x1_days,max_x1_days,min_x1_days,sd_x1_days,mean_x2_days,max_x2_days,min_x2_days,sd_x2_days,mean_x3_days,max_x3_days,min_x3_days,sd_x3_days,mean_x4_days,max_x4_days,min_x4_days,sd_x4_days,mean_x5_days,max_x5_days,min_x5_days,sd_x5_days,mean_x6_days,max_x6_days,min_x6_days,sd_x6_days,mean_x7_days,max_x7_days,min_x7_days,sd_x7_days,mean_x8_days,max_x8_days,min_x8_days,sd_x8_days,mean_x9_days,max_x9_days,min_x9_days,sd_x9_days,mean_x10_days,max_x10_days,min_x10_days,sd_x10_days,mean_x11_days,max_x11_days,min_x11_days,sd_x11_days,mean_x12_days,max_x12_days,min_x12_days,sd_x12_days,mean_x13_days,max_x13_days,min_x13_days,sd_x13_days,mean_x14_days,max_x14_days,min_x14_days,sd_x14_days,mean_x15_days,max_x15_days,min_x15_days,sd_x15_days,mean_x16_days,max_x16_days,min_x16_days,sd_x16_days,mean_x17_days,max_x17_days,min_x17_days,sd_x17_days,mean_x18_days,max_x18_days,min_x18_days,sd_x18_days,mean_x19_days,max_x19_days,min_x19_days,sd_x19_days,mean_x20_days,max_x20_days,min_x20_days,sd_x20_days,mean_x21_days,max_x21_days,min_x21_days,sd_x21_days,mean_x22_days,max_x22_days,min_x22_days,sd_x22_days,mean_x23_days,max_x23_days,min_x23_days,sd_x23_days,mean_x24_days,max_x24_days,min_x24_days,sd_x24_days,mean_x25_days,max_x25_days,min_x25_days,sd_x25_days,mean_x26_days,max_x26_days,min_x26_days,sd_x26_days,mean_x27_days,max_x27_days,min_x27_days,sd_x27_days,mean_x28_days,max_x28_days,min_x28_days,sd_x28_days,mean_x29_days,max_x29_days,min_x29_days,sd_x29_days,mean_x30_days,max_x30_days,min_x30_days,sd_x30_days,mean_x31_days,max_x31_days,min_x31_days,sd_x31_days,mean_x32_days,max_x32_days,min_x32_days,sd_x32_days,mean_x33_days,max_x33_days,min_x33_days,sd_x33_days,mean_x34_days,max_x34_days,min_x34_days,sd_x34_days,mean_x35_days,max_x35_days,min_x35_days,sd_x35_days,mean_x36_days,max_x36_days,min_x36_days,sd_x36_days,mean_x37_days,max_x37_days,min_x37_days,sd_x37_days,mean_x38_days,max_x38_days,min_x38_days,sd_x38_days,mean_x39_days,max_x39_days,min_x39_days,sd_x39_days,mean_x40_days,max_x40_days,min_x40_days,sd_x40_days
76,SUPPLY078,0.1085,0.109,0.108,0.0005270462766947305,0.0632,0.109,0.051,0.02387839562821962,0.052000000000000005,0.052,0.052,7.314236392868128e-18,0.052000000000000005,0.052,0.052,7.314236392868128e-18,0.07899999999999999,0.109,0.052,0.026911377189252544,0.07329999999999999,0.074,0.073,0.0004830458915396484,0.07329999999999999,0.074,0.073,0.0004830458915396484,0.07339999999999999,0.074,0.073,0.0005163977794943227,0.07329999999999999,0.074,0.073,0.0004830458915396484,0.1014,0.109,0.073,0.014975535605335348,0.09730000000000001,0.109,0.052,0.023879558901565442,0.0519,0.052,0.051,0.0003162277660168382,0.052000000000000005,0.052,0.052,7.314236392868128e-18,0.052000000000000005,0.052,0.052,7.314236392868128e-18,0.08739999999999999,0.109,0.073,0.018167125376471766,0.07339999999999999,0.074,0.073,0.0005163977794943227,0.07329999999999999,0.074,0.073,0.0004830458915396484,0.07329999999999999,0.074,0.073,0.0004830458915396484,0.0804,0.109,0.073,0.014818906842274165,0.1086,0.109,0.108,0.0005163977794943227,0.07460000000000001,0.109,0.052,0.029178378600905466,0.052000000000000005,0.052,0.052,7.314236392868128e-18,0.0519,0.052,0.051,0.0003162277660168382,0.0746,0.109,0.052,0.029178378600905462,0.1086,0.109,0.108,0.0005163977794943227,0.1086,0.109,0.108,0.0005163977794943227,0.1085,0.109,0.108,0.0005270462766947305,0.1086,0.109,0.108,0.0005163977794943227,0.1086,0.109,0.108,0.0005163977794943227,0.1086,0.109,0.108,0.0005163977794943227,0.052000000000000005,0.052,0.052,7.314236392868128e-18,0.052000000000000005,0.052,0.052,7.314236392868128e-18,0.0519,0.052,0.051,0.0003162277660168382,0.052000000000000005,0.052,0.052,7.314236392868128e-18,0.052000000000000005,0.052,0.052,7.314236392868128e-18,0.052000000000000005,0.052,0.052,7.314236392868128e-18,0.052000000000000005,0.052,0.052,7.314236392868128e-18,0.0519,0.052,0.051,0.00031622776601683816,0.052000000000000005,0.052,0.052,7.314236392868128e-18,0.052000000000000005,0.052,0.052,7.314236392868128e-18
77,SUPPLY079,0.25420000000000004,0.65,0.184,0.1409663474419023,0.2052,0.26,0.161,0.03362142174269256,0.1638,0.229,0.107,0.03813076914455773,0.07170000000000001,0.112,0.042,0.021150518774830197,0.1282,0.304,0.083,0.06517975145702842,0.1106,0.185,0.068,0.03235291503266917,0.1527,0.395,0.077,0.09104095537479578,0.11150000000000002,0.2,0.06,0.039853202854698865,0.2767,0.652,0.095,0.17025996462925616,0.1944,0.262,0.139,0.04241121444984936,0.3063,0.613,0.175,0.1266114353269702,0.16899999999999998,0.213,0.109,0.033456439340332274,0.07289999999999999,0.1,0.051,0.01841768473807474,0.0658,0.109,0.016,0.028630985545966336,0.20870000000000002,0.701,0.114,0.1761388656713787,0.188,0.239,0.126,0.02946183972531247,0.3478,0.648,0.166,0.19303068265030934,0.1863,0.368,0.122,0.072746210286936,0.1706,0.196,0.123,0.023171821968359187,0.223,0.455,0.145,0.08727988186161677,0.2375,0.382,0.17,0.0687721681431603,0.1655,0.213,0.099,0.04235891615442701,0.08929999999999999,0.124,0.06,0.022111083193728887,0.11299999999999999,0.187,0.08,0.03141832444786181,0.1251,0.235,0.057,0.05242656239392818,0.175,0.234,0.15,0.026123637657195536,0.1495,0.213,0.112,0.033863287232963994,0.16949999999999998,0.216,0.142,0.021788121126481333,0.1609,0.278,0.111,0.04558861943755506,0.18759999999999996,0.255,0.146,0.032826818304550934,0.1446,0.196,0.105,0.025578636919637975,0.057699999999999994,0.117,0.012,0.02707212588623214,0.055700000000000006,0.114,0.011,0.02846459789516327,0.0817,0.118,0.064,0.0167666998011601,0.0738,0.124,0.023,0.0356862874380498,0.23020000000000002,0.564,0.141,0.14910905777688727,0.1478,0.196,0.119,0.025689600143940654,0.1193,0.164,0.07,0.026866129026878596,0.17770000000000002,0.61,0.069,0.1658198822015422,0.2868,0.566,0.151,0.13930924831706856
78,SUPPLY080,0.0965,0.151,0.05,0.03983647128504788,0.058100000000000006,0.143,0.015,0.04584624060681287,0.023,0.044,0.012,0.009392668535736915,0.032200000000000006,0.041,0.025,0.005633234713140696,0.0227,0.061,0.012,0.014568230274584945,0.0548,0.243,0.014,0.06809601065162822,0.0947,0.305,0.027,0.08387033643269431,0.0397,0.058,0.024,0.010414199707877487,0.0306,0.038,0.024,0.005460972644339305,0.019700000000000002,0.036,0.011,0.008028421735033328,0.0254,0.054,0.011,0.013459403982181215,0.0347,0.046,0.021,0.0071344235926947865,0.0192,0.026,0.012,0.005245103536738918,0.0231,0.037,0.013,0.008824838682818954,0.0382,0.053,0.026,0.00937846232361977,0.1096,0.484,0.022,0.1521572286229682,0.15300000000000002,0.612,0.033,0.17474425757533651,0.1222,0.17,0.101,0.021912959128738817,0.0924,0.119,0.071,0.012149074038789953,0.1036,0.154,0.079,0.023305697920370363,0.10269999999999999,0.151,0.068,0.029529834254717908,0.06360000000000002,0.096,0.035,0.02346723484160652,0.044899999999999995,0.062,0.034,0.009550450832872294,0.05600000000000001,0.065,0.048,0.005811865258054232,0.07819999999999999,0.112,0.037,0.027360961646517877,0.0958,0.104,0.085,0.006285786435372356,0.086,0.102,0.076,0.007803133273813081,0.08629999999999999,0.1,0.074,0.008499019551297277,0.09519999999999999,0.103,0.087,0.00588406511029766,0.08489999999999999,0.099,0.075,0.0077524189773257235,0.07009999999999998,0.107,0.047,0.016562675575589294,0.0611,0.069,0.051,0.006624030327359455,0.052700000000000004,0.065,0.038,0.008982080926922101,0.0481,0.079,0.032,0.012948187346325954,0.09290000000000001,0.311,0.04,0.07776810257282724,0.0922,0.243,0.063,0.05340578412286236,0.0915,0.126,0.075,0.018271106516391758,0.187,0.479,0.086,0.1379105990608892,0.0728,0.086,0.062,0.00802496105909555,0.0744,0.084,0.067,0.006292853089020909
79,SUPPLY081,0.0824,0.253,0.033,0.06818471643671736,0.0646,0.281,0.02,0.07721139812229799,0.0256,0.041,0.013,0.01017840851999958,0.05,0.261,0.014,0.07450876160261662,0.314,0.546,0.025,0.18856475457165017,0.0189,0.027,0.003,0.007171703656268386,0.1373,0.368,0.003,0.15253709931248421,0.016900000000000005,0.029,0.009,0.007430417963419764,0.0496,0.293,0.01,0.08597312241496044,0.0334,0.068,0.014,0.017702479424582813,0.07360000000000001,0.305,0.027,0.08254991755834096,0.0181,0.025,0.012,0.003928528138289623,0.0407,0.176,0.003,0.05629693103930661,0.042899999999999994,0.172,0.008,0.050355293222813784,0.21280000000000002,0.486,0.042,0.18241698264020142,0.2192,0.409,0.008,0.17469071081326687,0.056400000000000006,0.085,0.029,0.020244066346024017,0.05800000000000001,0.278,0.025,0.07760154637634485,0.037,0.07,0.028,0.013174048563579671,0.11520000000000001,0.322,0.041,0.08998493701108473,0.0355,0.054,0.012,0.01337701179054741,0.04990000000000001,0.26,0.014,0.07416415726091831,0.026999999999999996,0.043,0.013,0.01024152766382481,0.3823,0.595,0.078,0.15408082294691963,0.15230000000000002,0.517,0.008,0.17483074354611916,0.05369999999999999,0.354,0.004,0.10614356106498198,0.07659999999999999,0.236,0.003,0.09338355791513239,0.0511,0.294,0.006,0.08649784839970169,0.0383,0.064,0.017,0.013928787137116825,0.0619,0.283,0.023,0.07841832268885462,0.027600000000000003,0.045,0.014,0.011354881475970293,0.050400000000000014,0.164,0.017,0.04867853736504416,0.0263,0.034,0.023,0.003233505150074074,0.2354,0.463,0.014,0.1622763075744577,0.027800000000000002,0.054,0.012,0.013660974424330872,0.3156,0.554,0.014,0.1750359962979044,0.2889,0.435,0.065,0.13493245223691247,0.2387,0.383,0.053,0.1301392843584647,0.2379,0.395,0.03,0.1723984080875201,0.0293,0.044,0.006,0.011728881731293338
80,SUPPLY083,0.2178,0.233,0.201,0.011951754868823432,0.21059999999999998,0.221,0.2,0.006915361322607962,0.1967,0.224,0.182,0.013216572088774678,0.1912,0.198,0.183,0.005028805910838967,0.1869,0.197,0.178,0.007400450436741453,0.3129,0.78,0.178,0.21268936660460172,0.28640000000000004,0.62,0.18,0.14242362475688114,0.20739999999999997,0.224,0.177,0.015777621282478973,0.21480000000000002,0.231,0.185,0.014604413336005284,0.209,0.229,0.182,0.01576916823001983,0.2144,0.224,0.202,0.009489175119284312,0.1942,0.208,0.187,0.006679986693266853,0.1927,0.201,0.183,0.006037843618010955,0.1877,0.199,0.177,0.007689097620801957,0.185,0.196,0.177,0.00603692342542495,0.2011,0.247,0.179,0.020069047477811863,0.30379999999999996,0.528,0.212,0.12385098573150989,0.23090000000000002,0.248,0.222,0.00891253798495879,0.21719999999999998,0.238,0.19,0.015668794181784094,0.23010000000000003,0.244,0.216,0.00942160637400367,0.2065,0.232,0.185,0.018404407684634198,0.1947,0.199,0.192,0.0026687491868330818,0.1968,0.205,0.188,0.006338594306135849,0.19749999999999998,0.212,0.187,0.008383184226639523,0.1911,0.205,0.179,0.00817108723895827,0.19870000000000002,0.222,0.189,0.010000555540124313,0.30049999999999993,0.537,0.194,0.14684326489302954,0.2576,0.572,0.194,0.11167930276764206,0.27690000000000003,0.614,0.193,0.1353386287962326,0.21339999999999998,0.23,0.203,0.009500877152487906,0.2346,0.248,0.224,0.007777460310981266,0.22149999999999997,0.246,0.206,0.011365151414154884,0.2121,0.224,0.198,0.00899938269487907,0.1974,0.206,0.186,0.005660781257427675,0.1935,0.227,0.177,0.01734775041451901,0.1993,0.235,0.164,0.02024873109879014,0.28459999999999996,0.588,0.178,0.14002475971532083,0.22560000000000002,0.257,0.201,0.022091727964205166,0.22669999999999998,0.261,0.206,0.016806414119482943,0.2197,0.23,0.204,0.010530906893520623
81,SUPPLY084,0.3096,0.66,0.085,0.15854631289731508,0.0551,0.078,0.031,0.014247416919880209,0.03269999999999999,0.06,0.008,0.018354835875049387,0.030900000000000004,0.047,0.008,0.013461467643281363,0.0775,0.344,0.012,0.09679215992125716,0.0263,0.055,0.006,0.014855227287987813,0.48310000000000003,0.751,0.037,0.30369445536957407,0.6322000000000001,0.811,0.512,0.1106714858388455,0.32589999999999997,0.489,0.29,0.059882199172857524,0.41050000000000003,0.672,0.309,0.13337353560583148,0.127,0.534,0.039,0.1451374827151446,0.053500000000000006,0.082,0.029,0.016781272630855833,0.028599999999999997,0.055,0.008,0.01517454008089427,0.08380000000000001,0.418,0.008,0.12351680047669628,0.05080000000000001,0.126,0.017,0.03050610139336428,0.1537,0.445,0.026,0.14068250305800883,0.36319999999999997,0.439,0.304,0.05324117036863693,0.3458,0.476,0.26,0.08085487685422019,0.4051,0.622,0.296,0.11138666387359344,0.32309999999999994,0.477,0.066,0.11519399096982252,0.05619999999999999,0.076,0.033,0.0154258081005682,0.03230000000000001,0.067,0.008,0.020505012937219902,0.0359,0.055,0.014,0.014410258691486268,0.14589999999999997,0.531,0.007,0.19050660530980723,0.298,0.549,0.037,0.16826236127613992,0.23149999999999998,0.47,0.061,0.13967999140893445,0.4878,0.848,0.343,0.1443859026667385,0.41279999999999994,0.542,0.282,0.0787863496355104,0.2504,0.353,0.072,0.11284423876398042,0.0774,0.134,0.056,0.022525047786359473,0.0551,0.083,0.033,0.01668965081852956,0.036199999999999996,0.059,0.015,0.015339129339336337,0.032100000000000004,0.064,0.008,0.018363308827962107,0.0479,0.08,0.029,0.015877657257920643,0.1177,0.586,0.007,0.17485934029639047,0.33879999999999993,0.507,0.279,0.06496289539250678,0.4335,0.889,0.275,0.2178915377480783,0.41340000000000005,0.589,0.094,0.15914507706980935,0.2178,0.507,0.06,0.13930845072874956,0.046,0.067,0.024,0.0150037032465692
82,SUPPLY085,0.1363,0.429,0.039,0.12075875859654145,0.2627,0.425,0.085,0.15393725272908365,0.094,0.245,0.04,0.057432085496214084,0.1983,0.49,0.039,0.20575932542657696,0.337,0.48,0.129,0.1426386265279422,0.1369,0.152,0.127,0.01041846651117353,0.154,0.32,0.128,0.05909314681077663,0.168,0.351,0.129,0.07140339238750806,0.2439,0.524,0.129,0.1683966547569557,0.5487,0.631,0.291,0.10253785208941676,0.17259999999999998,0.187,0.16,0.009834180754445742,0.19190000000000002,0.272,0.161,0.04195089722255984,0.1937,0.311,0.168,0.04304532494940652,0.3872,0.534,0.167,0.1588911577149591,0.1555,0.25,0.13,0.037458866329170545,0.2773,0.516,0.131,0.14522706359353274,0.20179999999999998,0.494,0.163,0.10298198332178736,0.5700999999999999,0.817,0.489,0.11439060761754484,0.612,0.654,0.555,0.02694026313490233,0.35040000000000004,0.572,0.205,0.12897303766463922,0.1016,0.18,0.052,0.054614202467042496,0.0807,0.245,0.051,0.059004802064464776,0.1069,0.402,0.052,0.1079593030317958,0.2138,0.383,0.006,0.17724170565141328,0.03219999999999999,0.044,0.02,0.008740709353364863,0.0406,0.06,0.022,0.014385177556545257,0.2367,0.384,0.042,0.16638579666946732,0.18139999999999998,0.367,0.024,0.1411163428601458,0.1263,0.305,0.054,0.0859509550072986,0.1649,0.488,0.055,0.13040488232168815,0.0781,0.205,0.049,0.046781881582985144,0.05740000000000001,0.075,0.052,0.008315981935740095,0.08310000000000002,0.214,0.052,0.04809354311016073,0.4862000000000001,0.795,0.069,0.28908929800707295,0.5399,0.574,0.486,0.028995976732413525,0.41019999999999995,0.519,0.145,0.1334289657041862,0.265,0.51,0.153,0.10804114442604211,0.22359999999999997,0.439,0.173,0.07654947564955768,0.34290000000000004,0.653,0.198,0.14874321646530456,0.1851,0.203,0.175,0.009960477453973342
83,SUPPLY086,0.0761,0.096,0.057,0.012836146877730352,0.126,0.527,0.036,0.15278379786118976,0.03319999999999999,0.056,0.015,0.01475578982411085,0.0393,0.067,0.019,0.014742606433207274,0.030100000000000005,0.062,0.012,0.015242120004193062,0.0714,0.23,0.021,0.07156380214729915,0.048900000000000006,0.075,0.021,0.018740627287023002,0.0685,0.084,0.053,0.011247221879201992,0.21760000000000002,0.528,0.07,0.1868250518533315,0.19289999999999996,0.507,0.075,0.16963323180713538,0.0866,0.113,0.041,0.022011108306691167,0.032100000000000004,0.049,0.012,0.011560949595753609,0.029100000000000004,0.054,0.012,0.013370365240585864,0.028900000000000002,0.043,0.018,0.01003826014141229,0.0521,0.078,0.016,0.020867039400291873,0.0548,0.083,0.032,0.020546965171960984,0.07529999999999999,0.1,0.054,0.01763865704134593,0.0732,0.104,0.045,0.01818912984297062,0.202,0.551,0.081,0.18400241544308296,0.092,0.116,0.076,0.013864422895390284,0.0764,0.107,0.03,0.026281383356115618,0.047299999999999995,0.067,0.026,0.01534094014213094,0.03280000000000001,0.056,0.02,0.012673682267684564,0.03980000000000001,0.068,0.018,0.0206870866860357,0.040799999999999996,0.07,0.015,0.02000999750124922,0.033100000000000004,0.085,0.018,0.02043118531395899,0.0486,0.076,0.021,0.017462340431148776,0.0393,0.078,0.017,0.020709901013766338,0.07669999999999998,0.096,0.029,0.01948247075364587,0.081,0.111,0.051,0.021623032986969142,0.0352,0.05,0.012,0.012514880032274469,0.0339,0.051,0.014,0.012965338406690355,0.030700000000000005,0.051,0.014,0.01292757603815279,0.034699999999999995,0.061,0.011,0.014944712926130244,0.08499999999999999,0.457,0.018,0.1318871571542211,0.1638,0.338,0.07,0.10908386172522905,0.0814,0.104,0.058,0.015854897595941064,0.16329999999999997,0.473,0.032,0.1747983282401624,0.1548,0.433,0.073,0.13727005014447494,0.0728,0.108,0.049,0.02024735922424343
84,SUPPLY087,0.48550000000000004,0.665,0.152,0.1661948321164717,0.2344,0.554,0.102,0.14443468343087743,0.1237,0.205,0.073,0.04058749123122103,0.08109999999999999,0.163,0.035,0.04783408826349678,0.3042,0.478,0.067,0.13208902721691576,0.329,0.673,0.054,0.17867599478136706,0.5319999999999999,0.76,0.323,0.12584205267803852,0.5726,0.756,0.179,0.18382975215611255,0.3276,0.458,0.129,0.10950007610347431,0.3014,0.477,0.142,0.132132256975098,0.3389,0.531,0.104,0.16308038236131014,0.10470000000000002,0.16,0.046,0.041580043290020754,0.097,0.139,0.066,0.028585155432691127,0.1453,0.413,0.021,0.1191591372912711,0.31779999999999997,0.427,0.159,0.09829524686146097,0.36460000000000004,0.683,0.081,0.2201788162178894,0.5885,0.782,0.203,0.1934983491172757,0.30859999999999993,0.691,0.081,0.2074111322416851,0.29500000000000004,0.467,0.104,0.14094049177657292,0.44089999999999996,0.519,0.385,0.04696440732677839,0.3168,0.614,0.11,0.17644753705658045,0.09490000000000001,0.23,0.03,0.06694682798891803,0.1566,0.403,0.047,0.13097938769134632,0.22209999999999996,0.383,0.077,0.12190656713693118,0.2691,0.724,0.052,0.20057885675658285,0.5677,0.833,0.277,0.19402809074976743,0.6146999999999999,0.787,0.378,0.16040299941778588,0.3679,0.83,0.079,0.2421278128959533,0.4307,0.532,0.37,0.05253580789434109,0.364,0.579,0.127,0.1531085308603744,0.48740000000000006,0.699,0.115,0.21658572847207128,0.12129999999999999,0.217,0.021,0.0719722940520247,0.08549999999999999,0.144,0.043,0.03405306316781371,0.2633,0.521,0.124,0.14135616953874586,0.5319,0.799,0.243,0.18773412050024366,0.42729999999999996,0.563,0.222,0.09841640558813804,0.286,0.478,0.139,0.13031415033593924,0.25179999999999997,0.478,0.123,0.12554397193369693,0.0772,0.145,0.019,0.046910790040482396,0.0794,0.15,0.022,0.04059885055844151
85,SUPPLY088,0.10389999999999999,0.104,0.103,0.0003162277660168382,0.06410000000000002,0.104,0.054,0.02103145791955998,0.054200000000000005,0.055,0.054,0.0004216370213557843,0.0541,0.055,0.054,0.0003162277660168382,0.0828,0.104,0.054,0.02470177681418439,0.0974,0.098,0.097,0.0005163977794943227,0.0974,0.098,0.097,0.0005163977794943227,0.0975,0.098,0.097,0.0005270462766947305,0.0974,0.098,0.097,0.0005163977794943227,0.10250000000000001,0.104,0.097,0.0029154759474226467,0.094,0.104,0.054,0.021081851067789193,0.054200000000000005,0.055,0.054,0.0004216370213557843,0.054200000000000005,0.055,0.054,0.0004216370213557843,0.0541,0.055,0.054,0.00031622776601683816,0.10010000000000001,0.104,0.097,0.0033813212407775317,0.0974,0.098,0.097,0.0005163977794943227,0.0974,0.098,0.097,0.0005163977794943227,0.0974,0.098,0.097,0.0005163977794943227,0.0987,0.104,0.097,0.0025841396591085707,0.10400000000000001,0.104,0.104,1.4628472785736255e-17,0.07410000000000001,0.104,0.054,0.025735621659913763,0.054200000000000005,0.055,0.054,0.0004216370213557843,0.054200000000000005,0.055,0.054,0.0004216370213557843,0.074,0.104,0.054,0.025608158422225087,0.10400000000000001,0.104,0.104,1.4628472785736255e-17,0.10389999999999999,0.104,0.103,0.00031622776601683816,0.10389999999999999,0.104,0.103,0.0003162277660168382,0.10400000000000001,0.104,0.104,1.4628472785736255e-17,0.10389999999999999,0.104,0.103,0.00031622776601683816,0.10400000000000001,0.104,0.104,1.4628472785736255e-17,0.0365,0.055,0.013,0.01915579401759281,0.0199,0.039,0.012,0.010148344145174074,0.020499999999999997,0.052,0.005,0.014198982749165909,0.0473,0.08,0.005,0.026132355423880184,0.11910000000000001,0.213,0.052,0.05697260550280089,0.1083,0.236,0.051,0.05934091711832943,0.0284,0.124,0.005,0.034364710581253746,0.1142,0.376,0.013,0.10369485147403522,0.028000000000000004,0.117,0.005,0.03470510689285431,0.013000000000000001,0.033,0.004,0.01071862346054235
86,SUPPLY089,0.09549999999999999,0.142,0.07,0.024158044438884346,0.1456,0.577,0.049,0.1655101205364796,0.11980000000000002,0.587,0.04,0.16514020978819446,0.052000000000000005,0.067,0.041,0.008679477710861024,0.0643,0.101,0.042,0.019061596062356488,0.17639999999999997,0.453,0.054,0.12633570798120028,0.14479999999999998,0.362,0.062,0.09701523362624839,0.11640000000000002,0.228,0.064,0.04871276355672437,0.0736,0.098,0.059,0.01153930481249003,0.0995,0.128,0.072,0.01566489351667891,0.0831,0.126,0.056,0.019581453810515022,0.2041,0.523,0.058,0.16369242838662731,0.059300000000000005,0.08,0.039,0.013174470261329929,0.065,0.109,0.043,0.021751117468100604,0.0958,0.24,0.047,0.06170683376525919,0.1856,0.415,0.049,0.10571891452757586,0.1222,0.141,0.098,0.013878840809744242,0.10049999999999999,0.269,0.04,0.06603744728897722,0.1136,0.347,0.042,0.10325825229329938,0.1617,0.44,0.095,0.10304049904986119,0.1755,0.454,0.082,0.11206074741456579,0.12120000000000002,0.508,0.043,0.14447975636745794,0.052099999999999994,0.073,0.037,0.011608904628201003,0.1337,0.326,0.068,0.07687659664105267,0.052700000000000004,0.119,0.031,0.025621388634411588,0.17789999999999997,0.351,0.058,0.10605496478503755,0.1414,0.307,0.101,0.061689545305505376,0.0758,0.114,0.058,0.015490498880137968,0.1012,0.161,0.054,0.036474648730316785,0.14379999999999998,0.475,0.089,0.11703256906614595,0.1499,0.498,0.034,0.14218723962125118,0.05920000000000001,0.07,0.043,0.009807026959164425,0.059899999999999995,0.111,0.042,0.02090427920041466,0.1334,0.351,0.061,0.0846236110997135,0.129,0.276,0.063,0.07532890842461773,0.1246,0.202,0.08,0.03457102190499372,0.07840000000000001,0.139,0.035,0.0371280067993003,0.1553,0.316,0.097,0.06628566126160988,0.36019999999999996,0.681,0.132,0.21561477995103523,0.1127,0.137,0.094,0.014244297104455525
87,SUPPLY090,0.11039999999999998,0.269,0.076,0.05629327964627157,0.11410000000000001,0.365,0.06,0.09013872025322353,0.05800000000000001,0.113,0.028,0.027692758780751493,0.0563,0.18,0.025,0.04450979917076938,0.1101,0.415,0.028,0.12352368193994218,0.044700000000000004,0.087,0.024,0.021124235686370604,0.0959,0.169,0.04,0.04018692435219308,0.08420000000000001,0.188,0.028,0.044966160115753225,0.08650000000000001,0.261,0.042,0.0650918154950716,0.0819,0.124,0.048,0.02348261768486072,0.11040000000000001,0.266,0.051,0.0705599823633135,0.0997,0.226,0.056,0.060842328102143566,0.05670000000000001,0.198,0.007,0.05430582125538866,0.047,0.129,0.008,0.04388621651498338,0.0959,0.253,0.03,0.07527054905841697,0.0895,0.15,0.053,0.037435129075360334,0.1032,0.221,0.051,0.05518614963114487,0.0837,0.104,0.054,0.013976567691834947,0.09359999999999999,0.149,0.052,0.029488980992906484,0.10900000000000001,0.175,0.082,0.027418566296905048,0.0714,0.264,0.005,0.07486016593919922,0.0611,0.211,0.028,0.053442492456845604,0.0588,0.236,0.023,0.0629493623654936,0.04870000000000001,0.211,0.006,0.05927159709525485,0.08680000000000002,0.272,0.035,0.06680618733819994,0.1028,0.223,0.056,0.05070787797659146,0.09489999999999998,0.157,0.067,0.027690551938642657,0.08159999999999998,0.208,0.044,0.04895167685244976,0.11460000000000001,0.214,0.084,0.03687576741197696,0.1369,0.294,0.064,0.06575281996487552,0.1292,0.251,0.065,0.0643942716568968,0.0407,0.053,0.023,0.010995453605922769,0.04290000000000001,0.169,0.01,0.050300099403480306,0.0867,0.262,0.028,0.08499941176267045,0.0651,0.163,0.01,0.050577663053960886,0.0857,0.232,0.007,0.0604079648905856,0.09129999999999999,0.121,0.077,0.015290156601189174,0.12079999999999999,0.219,0.053,0.05433599175500525,0.15550000000000003,0.413,0.072,0.11036127541448182,0.13240000000000002,0.346,0.083,0.08268037520744836
88,SUPPLY091,0.42939999999999995,0.679,0.09,0.2753842567920121,0.4728,0.636,0.349,0.11599597694173133,0.09709999999999999,0.213,0.053,0.04560567703452913,0.07999999999999999,0.102,0.046,0.018396859635395505,0.060899999999999996,0.098,0.033,0.02046378915711034,0.08299999999999999,0.1,0.051,0.01552775293180282,0.0858,0.125,0.045,0.02788388622683558,0.1796,0.603,0.057,0.1992113339033589,0.5215,0.606,0.426,0.07124488285718023,0.4242,0.465,0.322,0.04058954435702761,0.395,0.468,0.212,0.07287737036358483,0.45779999999999993,0.48,0.44,0.01231800849704745,0.10279999999999997,0.257,0.061,0.05634378601249851,0.0908,0.105,0.062,0.015604842553230422,0.08339999999999999,0.115,0.05,0.021209012759254547,0.1422,0.504,0.065,0.1360063723997274,0.3678,0.609,0.065,0.20646269504306208,0.3975,0.454,0.379,0.02431391919593932,0.3909,0.428,0.355,0.024492402450102306,0.4023,0.46,0.301,0.04185172238590267,0.4622,0.495,0.377,0.03653248174189952,0.437,0.474,0.388,0.0341272129929572,0.3307,0.382,0.29,0.026196055682742275,0.31099999999999994,0.356,0.268,0.026132142830026187,0.1461,0.338,0.046,0.11926203642959202,0.08170000000000001,0.158,0.031,0.03554668292072646,0.09069999999999999,0.116,0.048,0.02001693727266431,0.07649999999999998,0.104,0.047,0.018063160791450032,0.079,0.11,0.032,0.026221280585729517,0.348,0.566,0.085,0.15593018380744061,0.4569,0.539,0.399,0.03539130464456552,0.4128,0.473,0.198,0.08005387075102753,0.08549999999999999,0.14,0.049,0.026128953714648094,0.0854,0.122,0.045,0.023386605853208654,0.08959999999999999,0.116,0.047,0.01935171539912906,0.0844,0.158,0.039,0.033146811477291614,0.1062,0.175,0.054,0.0355552777766927,0.0891,0.114,0.064,0.019381835711705833,0.1617,0.546,0.041,0.1637796962046544,0.3055,0.46,0.103,0.14188355945790354
